timestamp,fps,detected_object,confidence,decision,latency_ms,control_output,event
2026-08-07 03:55:59.158,13.2,Lane,1,Follow Lane,64,S:-0.22 T:0.16,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:55:59.233,13.2,Lane,1,Follow Lane,64,S:-0.04 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:55:59.307,13.1,Lane,1,Follow Lane,63,S:0.14 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:55:59.379,13.1,Lane,1,Follow Lane,62,S:0.32 T:0.15,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:55:59.449,13.1,Lane,1,Follow Lane,60,S:0.50 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:55:59.515,13.1,Lane,1,Follow Lane,55,S:0.68 T:0.12,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:55:59.585,13.1,Lane,1,Follow Lane,58,S:0.67 T:0.12,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:55:59.666,13.1,Lane,1,Follow Lane,69,S:0.54 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:55:59.736,13.1,Lane,1,Follow Lane,60,S:0.36 T:0.15,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:55:59.808,13.1,Lane,1,Follow Lane,62,S:0.31 T:0.15,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:55:59.890,13.1,Lane,1,Follow Lane,69,S:0.28 T:0.15,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:55:59.972,13.1,Lane,1,Follow Lane,72,S:0.46 T:0.14,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:00.054,13.1,Lane,1,Follow Lane,72,S:0.64 T:0.12,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:00.129,13.1,Lane,1,Follow Lane,65,S:0.82 T:0.10,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:00.213,13.1,Lane,1,Follow Lane,74,S:1.00 T:0.09,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:00.308,13.0,Lane,1,Follow Lane,86,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:00.389,13.0,Lane,1,Follow Lane,70,S:1.00 T:0.15,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:00.476,13.0,Lane,1,Follow Lane,77,S:1.00 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:00.569,13.0,Lane,1,Follow Lane,82,S:1.00 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:00.650,13.0,Lane,1,Follow Lane,71,S:0.90 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:00.723,13.0,Lane,1,Follow Lane,63,S:0.77 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:00.805,13.0,Lane,1,Follow Lane,71,S:0.59 T:0.30,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:00.888,13.0,Lane,1,Follow Lane,72,S:0.61 T:0.27,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:00.991,13.0,Lane,1,Follow Lane,93,S:0.61 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:01.069,13.0,Lane,1,Follow Lane,66,S:0.79 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:01.150,13.0,Lane,1,Follow Lane,70,S:0.82 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:01.233,13.0,Lane,1,Follow Lane,72,S:1.00 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:01.315,12.0,Lane,1,Follow Lane,67,S:1.00 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:01.387,12.0,Lane,1,Follow Lane,64,S:1.00 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:01.470,12.0,Lane,1,Follow Lane,73,S:1.00 T:0.15,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:01.549,12.0,Lane,1,Follow Lane,69,S:0.97 T:0.15,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:01.628,12.0,Lane,1,Follow Lane,69,S:0.96 T:0.15,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:01.708,12.0,Lane,1,Follow Lane,69,S:0.81 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:01.789,12.0,Lane,1,Follow Lane,71,S:0.85 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:01.870,12.0,Lane,1,Follow Lane,70,S:0.68 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:01.946,12.0,Lane,1,Follow Lane,65,S:0.50 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:02.017,12.0,Lane,1,Follow Lane,59,S:0.32 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:02.088,12.0,Lane,1,Follow Lane,62,S:0.14 T:0.29,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:02.168,12.0,Lane,1,Follow Lane,69,S:-0.04 T:0.30,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:02.260,12.0,Lane,1,Follow Lane,82,S:-0.22 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:02.339,12.7,Lane,1,Follow Lane,67,S:-0.40 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:02.436,12.7,Lane,1,Follow Lane,87,S:-0.22 T:0.24,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:56:02.517,12.7,Lane,1,Follow Lane,71,S:-0.04 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:02.605,12.7,Lane,1,Follow Lane,76,S:0.14 T:0.25,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:56:02.699,12.7,Lane,1,Follow Lane,82,S:0.32 T:0.22,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:02.789,12.7,Lane,1,Follow Lane,79,S:0.50 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:02.867,12.7,Lane,1,Follow Lane,68,S:0.68 T:0.17,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:56:02.943,12.7,Lane,1,Follow Lane,65,S:0.86 T:0.15,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:56:03.023,12.7,Lane,1,Follow Lane,70,S:1.00 T:0.13,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:56:03.106,12.7,Lane,1,Follow Lane,75,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:03.185,12.7,Lane,1,Follow Lane,69,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:03.272,12.7,Lane,1,Follow Lane,78,S:1.00 T:0.13,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:56:03.365,11.7,Lane,1,Follow Lane,85,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:03.459,11.7,Lane,1,Follow Lane,86,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:03.534,11.7,Lane,1,Follow Lane,67,S:1.00 T:0.13,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:56:03.612,11.7,Lane,1,Follow Lane,69,S:1.00 T:0.13,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:56:03.697,11.7,Lane,1,Follow Lane,75,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:03.779,11.7,Lane,1,Follow Lane,74,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:03.853,11.7,Lane,1,Follow Lane,66,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:03.927,11.7,Lane,1,Follow Lane,65,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.006,11.7,Lane,1,Follow Lane,71,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.084,11.7,Lane,1,Follow Lane,70,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.156,11.7,Lane,1,Follow Lane,64,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.234,11.7,Lane,1,Follow Lane,69,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.303,11.7,Lane,1,Follow Lane,61,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.374,12.9,Lane,1,Follow Lane,63,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.450,12.9,Lane,1,Follow Lane,67,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.519,12.9,Lane,1,Follow Lane,61,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.586,12.9,Lane,1,Follow Lane,59,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.658,12.9,Lane,1,Follow Lane,63,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.724,12.9,Lane,1,Follow Lane,59,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.788,12.9,Lane,1,Follow Lane,55,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.858,12.9,Lane,1,Follow Lane,60,S:0.82 T:0.15,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:04.933,12.9,Lane,1,Follow Lane,64,S:0.64 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.010,12.9,Lane,1,Follow Lane,68,S:0.46 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.090,12.9,Lane,1,Follow Lane,70,S:0.28 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.168,12.9,Lane,1,Follow Lane,66,S:0.10 T:0.26,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:56:05.241,12.9,Lane,1,Follow Lane,63,S:-0.08 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.318,12.9,Lane,1,Follow Lane,66,S:-0.26 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.401,13.7,Lane,1,Follow Lane,68,S:-0.44 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.477,13.7,Lane,1,Follow Lane,67,S:-0.62 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.551,13.7,Lane,1,Follow Lane,63,S:-0.80 T:0.16,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.619,13.7,Lane,1,Follow Lane,57,S:-0.98 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.688,13.7,Lane,1,Follow Lane,59,S:-0.80 T:0.16,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.752,13.7,Lane,1,Follow Lane,54,S:-0.62 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.825,13.7,Lane,1,Follow Lane,64,S:-0.44 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.898,13.7,Lane,1,Follow Lane,57,S:-0.26 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:05.969,13.7,Lane,1,Follow Lane,61,S:-0.08 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.037,13.7,Lane,1,Follow Lane,59,S:0.10 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.112,13.7,Lane,1,Follow Lane,65,S:-0.06 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.186,13.7,Lane,1,Follow Lane,63,S:-0.24 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.255,13.7,Lane,1,Follow Lane,59,S:-0.41 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.319,13.7,Lane,1,Follow Lane,53,S:-0.59 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.384,13.7,Lane,1,Follow Lane,55,S:-0.72 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.453,14.2,Lane,1,Follow Lane,56,S:-0.90 T:0.14,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.524,14.2,Lane,1,Follow Lane,61,S:-0.96 T:0.14,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.592,14.2,Lane,1,Follow Lane,56,S:-0.82 T:0.15,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.656,14.2,Lane,1,Follow Lane,54,S:-0.64 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.734,14.2,Lane,1,Follow Lane,64,S:-0.58 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.803,14.2,Lane,1,Follow Lane,59,S:-0.40 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.868,14.2,Lane,1,Follow Lane,54,S:-0.22 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:06.936,14.2,Lane,1,Follow Lane,58,S:-0.04 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.005,14.2,Lane,1,Follow Lane,60,S:-0.16 T:0.25,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.075,14.2,Lane,1,Follow Lane,59,S:-0.20 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.139,14.2,Lane,1,Follow Lane,54,S:-0.10 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.211,14.2,Lane,1,Follow Lane,62,S:-0.22 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.284,14.2,Lane,1,Follow Lane,63,S:-0.40 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.358,14.2,Lane,1,Follow Lane,63,S:-0.58 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.428,14.2,Lane,1,Follow Lane,60,S:-0.76 T:0.16,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.498,14.4,Lane,1,Follow Lane,57,S:-0.94 T:0.14,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.570,14.4,Lane,1,Follow Lane,62,S:-1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.638,14.4,Lane,1,Follow Lane,61,S:-1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.707,14.4,Lane,1,Follow Lane,59,S:-0.83 T:0.15,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.771,14.4,Lane,1,Follow Lane,54,S:-0.65 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.842,14.4,Lane,1,Follow Lane,61,S:-0.47 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.914,14.4,Lane,1,Follow Lane,62,S:-0.29 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:07.983,14.4,Lane,1,Follow Lane,57,S:-0.11 T:0.25,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.058,14.4,Lane,1,Follow Lane,64,S:0.07 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.127,14.4,Lane,1,Follow Lane,56,S:0.25 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.194,14.4,Lane,1,Follow Lane,57,S:0.43 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.259,14.4,Lane,1,Follow Lane,54,S:0.61 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.322,14.4,Lane,1,Follow Lane,51,S:0.74 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.385,14.4,Lane,1,Follow Lane,51,S:0.92 T:0.14,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.445,14.4,Lane,1,Follow Lane,51,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.507,14.8,Lane,1,Follow Lane,54,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.570,14.8,Lane,1,Follow Lane,55,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.633,14.8,Lane,1,Follow Lane,54,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.697,14.8,Lane,1,Follow Lane,54,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.758,14.8,Lane,1,Follow Lane,53,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.819,14.8,Lane,1,Follow Lane,52,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.884,14.8,Lane,1,Follow Lane,56,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:08.948,14.8,Lane,1,Follow Lane,56,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:09.010,14.8,Lane,1,Follow Lane,54,S:1.00 T:0.13,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:09.071,14.8,Lane,1,Follow Lane,51,S:0.92 T:0.14,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:09.133,14.8,Lane,1,Follow Lane,51,S:0.74 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:09.208,14.8,Lane,1,Follow Lane,65,S:0.71 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:09.273,14.8,Lane,1,Follow Lane,54,S:0.70 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:09.336,14.8,Lane,1,Follow Lane,52,S:0.52 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:56:09.400,14.8,Lane,1,Follow Lane,54,S:0.34 T:0.22,lane:nearest_corridor:curve|follow:active_lane
