timestamp,fps,detected_object,confidence,decision,latency_ms,control_output,event
2026-08-07 03:51:38.876,11.1,Lane,1,Follow Lane,89,S:-0.07 T:0.33,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:38.970,11.1,Lane,1,Follow Lane,84,S:-0.23 T:0.30,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:39.061,11.1,Lane,1,Follow Lane,81,S:-0.23 T:0.30,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:39.143,11.1,Lane,1,Follow Lane,71,S:-0.27 T:0.29,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:39.240,11.1,Lane,1,Follow Lane,87,S:-0.35 T:0.28,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:39.323,11.1,Lane,1,Follow Lane,73,S:-0.32 T:0.28,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:39.409,11.1,Lane,1,Follow Lane,75,S:-0.16 T:0.31,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:39.494,11.1,Lane,1,Follow Lane,75,S:-0.09 T:0.32,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:39.585,11.1,Lane,1,Follow Lane,80,S:0.07 T:0.33,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:39.658,11.1,Lane,1,Follow Lane,64,S:0.08 T:0.33,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:39.737,11.3,Lane,1,Follow Lane,68,S:0.02 T:0.34,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:39.833,11.3,Lane,1,Follow Lane,83,S:-0.05 T:0.33,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:39.917,11.3,Lane,1,Follow Lane,72,S:-0.09 T:0.32,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.002,11.3,Lane,1,Follow Lane,72,S:-0.23 T:0.30,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.082,11.3,Lane,1,Follow Lane,69,S:-0.41 T:0.27,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.164,11.3,Lane,1,Follow Lane,70,S:-0.59 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.241,11.3,Lane,1,Follow Lane,66,S:-0.62 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.319,11.3,Lane,1,Follow Lane,67,S:-0.53 T:0.25,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.391,11.3,Lane,1,Follow Lane,62,S:-0.48 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.467,11.3,Lane,1,Follow Lane,66,S:-0.35 T:0.28,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.552,11.3,Lane,1,Follow Lane,74,S:-0.19 T:0.31,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.637,11.3,Lane,1,Follow Lane,75,S:-0.12 T:0.32,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.718,11.3,Lane,1,Follow Lane,70,S:-0.16 T:0.31,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.798,12.3,Lane,1,Follow Lane,70,S:-0.14 T:0.32,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.877,12.3,Lane,1,Follow Lane,69,S:-0.06 T:0.33,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:40.958,12.3,Lane,1,Follow Lane,69,S:-0.07 T:0.33,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:41.040,12.3,Lane,1,Follow Lane,70,S:-0.10 T:0.32,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:41.122,12.3,Lane,1,Follow Lane,71,S:-0.20 T:0.31,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:41.216,12.3,Lane,1,Follow Lane,82,S:-0.34 T:0.28,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:41.297,12.3,Lane,1,Follow Lane,70,S:-0.49 T:0.25,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:41.375,12.3,Lane,1,Follow Lane,69,S:-0.56 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:41.465,12.3,Lane,1,Follow Lane,75,S:-0.64 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:41.549,12.3,Lane,1,Follow Lane,74,S:-0.77 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:41.633,12.3,Lane,1,Follow Lane,73,S:-0.90 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:41.719,12.3,Lane,1,Follow Lane,76,S:-0.90 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:41.802,12.0,Lane,1,Follow Lane,72,S:-0.83 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:41.883,12.0,Lane,1,Follow Lane,71,S:-0.66 T:0.22,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:41.964,12.0,Lane,1,Follow Lane,69,S:-0.55 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:42.048,12.0,Lane,1,Follow Lane,73,S:-0.55 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:42.127,12.0,Lane,1,Follow Lane,68,S:-0.52 T:0.25,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:42.208,12.0,Lane,1,Follow Lane,69,S:-0.58 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:42.290,12.0,Lane,1,Follow Lane,70,S:-0.71 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:42.376,12.0,Lane,1,Follow Lane,76,S:-0.76 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:42.457,12.0,Lane,1,Follow Lane,69,S:-0.82 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:42.538,12.0,Lane,1,Follow Lane,69,S:-0.77 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:42.630,12.0,Lane,1,Follow Lane,82,S:-0.78 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:42.711,12.0,Lane,1,Follow Lane,70,S:-0.84 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:42.798,12.0,Lane,1,Follow Lane,72,S:-0.78 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:42.887,12.0,Lane,1,Follow Lane,77,S:-0.73 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:42.970,12.0,Lane,1,Follow Lane,71,S:-0.81 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:43.055,12.0,Lane,1,Follow Lane,74,S:-0.79 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:43.141,12.0,Lane,1,Follow Lane,74,S:-0.75 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:43.221,12.0,Lane,1,Follow Lane,69,S:-0.76 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:43.307,12.0,Lane,1,Follow Lane,74,S:-0.66 T:0.22,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:43.389,12.0,Lane,1,Follow Lane,72,S:-0.69 T:0.22,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:43.469,12.0,Lane,1,Follow Lane,70,S:-0.62 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:43.550,12.0,Lane,1,Follow Lane,71,S:-0.44 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:43.634,12.0,Lane,1,Follow Lane,73,S:-0.41 T:0.27,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:43.714,12.0,Lane,1,Follow Lane,70,S:-0.30 T:0.29,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:43.794,12.0,Lane,1,Follow Lane,70,S:-0.27 T:0.29,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:43.876,12.0,Lane,1,Follow Lane,73,S:-0.35 T:0.28,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:43.973,12.0,Lane,1,Follow Lane,85,S:-0.40 T:0.27,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:44.058,12.0,Lane,1,Follow Lane,76,S:-0.51 T:0.25,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:44.140,12.0,Lane,1,Follow Lane,71,S:-0.69 T:0.22,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:44.230,12.0,Lane,1,Follow Lane,78,S:-0.87 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:44.312,12.0,Lane,1,Follow Lane,72,S:-0.95 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:44.393,12.0,Lane,1,Follow Lane,70,S:-1.00 T:0.16,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:44.472,12.0,Lane,1,Follow Lane,70,S:-1.00 T:0.16,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:44.551,12.0,Lane,1,Follow Lane,70,S:-1.00 T:0.16,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:44.630,12.0,Lane,1,Follow Lane,71,S:-1.00 T:0.16,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:44.711,12.0,Lane,1,Follow Lane,70,S:-0.97 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:44.799,12.0,Lane,1,Follow Lane,78,S:-0.85 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:44.877,12.0,Lane,1,Follow Lane,68,S:-0.82 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:44.956,12.0,Lane,1,Follow Lane,69,S:-0.85 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:45.034,12.3,Lane,1,Follow Lane,65,S:-0.82 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:45.113,12.3,Lane,1,Follow Lane,68,S:-0.69 T:0.22,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:45.191,12.3,Lane,1,Follow Lane,69,S:-0.70 T:0.22,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:45.273,12.3,Lane,1,Follow Lane,68,S:-0.60 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:45.367,12.3,Lane,1,Follow Lane,83,S:-0.44 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:45.447,12.3,Lane,1,Follow Lane,70,S:-0.38 T:0.27,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:45.535,12.3,Lane,1,Follow Lane,75,S:-0.40 T:0.27,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:45.618,12.3,Lane,1,Follow Lane,72,S:-0.35 T:0.28,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:45.704,12.3,Lane,1,Follow Lane,74,S:-0.25 T:0.30,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:45.794,12.3,Lane,1,Follow Lane,81,S:-0.07 T:0.33,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:45.882,12.3,Lane,1,Follow Lane,76,S:0.11 T:0.32,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:45.966,12.3,Lane,1,Follow Lane,74,S:0.21 T:0.30,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:46.059,11.7,Lane,1,Follow Lane,83,S:0.24 T:0.30,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:46.148,11.7,Lane,1,Follow Lane,78,S:0.19 T:0.31,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:46.236,11.7,Lane,1,Follow Lane,76,S:0.02 T:0.34,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:46.324,11.7,Lane,1,Follow Lane,78,S:-0.08 T:0.32,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:46.414,11.7,Lane,1,Follow Lane,79,S:-0.26 T:0.29,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:46.500,11.7,Lane,1,Follow Lane,75,S:-0.40 T:0.27,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:46.590,11.7,Lane,1,Follow Lane,79,S:-0.45 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:46.685,11.7,Lane,1,Follow Lane,83,S:-0.47 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:46.767,11.7,Lane,1,Follow Lane,72,S:-0.55 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:46.853,11.7,Lane,1,Follow Lane,74,S:-0.50 T:0.25,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:46.950,11.7,Lane,1,Follow Lane,83,S:-0.58 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:47.032,11.7,Lane,1,Follow Lane,71,S:-0.71 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:47.119,11.3,Lane,1,Follow Lane,76,S:-0.76 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:47.214,11.3,Lane,1,Follow Lane,85,S:-0.75 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:47.301,11.3,Lane,1,Follow Lane,77,S:-0.65 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:47.391,11.3,Lane,1,Follow Lane,79,S:-0.47 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:47.476,11.3,Lane,1,Follow Lane,75,S:-0.35 T:0.28,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:47.565,11.3,Lane,1,Follow Lane,78,S:-0.34 T:0.28,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:47.655,11.3,Lane,1,Follow Lane,78,S:-0.29 T:0.29,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:47.742,11.3,Lane,1,Follow Lane,75,S:-0.18 T:0.31,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:47.828,11.3,Lane,1,Follow Lane,74,S:-0.15 T:0.31,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:47.914,11.3,Lane,1,Follow Lane,76,S:-0.16 T:0.31,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:48.002,11.3,Lane,1,Follow Lane,76,S:-0.10 T:0.32,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:48.099,11.3,Lane,1,Follow Lane,87,S:-0.06 T:0.33,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:48.184,11.3,Lane,1,Follow Lane,74,S:-0.07 T:0.33,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:48.274,11.3,Lane,1,Follow Lane,78,S:-0.14 T:0.32,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:48.361,11.3,Lane,1,Follow Lane,76,S:-0.25 T:0.30,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:48.451,11.3,Lane,1,Follow Lane,79,S:-0.43 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:48.535,11.3,Lane,1,Follow Lane,73,S:-0.50 T:0.25,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:48.616,11.3,Lane,1,Follow Lane,70,S:-0.50 T:0.25,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:48.693,11.3,Lane,1,Follow Lane,66,S:-0.37 T:0.27,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:48.783,11.3,Lane,1,Follow Lane,79,S:-0.22 T:0.30,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:48.869,11.3,Lane,1,Follow Lane,77,S:-0.16 T:0.31,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:48.956,11.3,Lane,1,Follow Lane,76,S:-0.12 T:0.32,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:49.036,11.3,Lane,1,Follow Lane,70,S:0.03 T:0.34,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:49.116,11.3,Lane,1,Follow Lane,69,S:0.03 T:0.34,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:49.199,11.8,Lane,1,Follow Lane,73,S:-0.10 T:0.32,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:49.282,11.8,Lane,1,Follow Lane,72,S:-0.28 T:0.29,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:49.366,11.8,Lane,1,Follow Lane,72,S:-0.46 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:49.458,11.8,Lane,1,Follow Lane,82,S:-0.44 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:49.541,11.8,Lane,1,Follow Lane,72,S:-0.32 T:0.28,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:49.624,11.8,Lane,1,Follow Lane,71,S:-0.33 T:0.28,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:49.709,11.8,Lane,1,Follow Lane,72,S:-0.39 T:0.27,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:49.785,11.8,Lane,1,Follow Lane,67,S:-0.31 T:0.28,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:49.874,11.8,Lane,1,Follow Lane,78,S:-0.16 T:0.31,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:49.959,11.8,Lane,1,Follow Lane,76,S:-0.14 T:0.31,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:50.052,11.8,Lane,1,Follow Lane,83,S:-0.08 T:0.33,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:50.142,11.8,Lane,1,Follow Lane,79,S:-0.14 T:0.32,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:50.225,11.7,Lane,1,Follow Lane,72,S:-0.25 T:0.30,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:50.317,11.7,Lane,1,Follow Lane,81,S:-0.33 T:0.28,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:50.411,11.7,Lane,1,Follow Lane,84,S:-0.46 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:50.501,11.7,Lane,1,Follow Lane,79,S:-0.62 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:50.586,11.7,Lane,1,Follow Lane,74,S:-0.63 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:50.674,11.7,Lane,1,Follow Lane,78,S:-0.76 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:50.776,11.7,Lane,1,Follow Lane,90,S:-0.79 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:50.867,11.7,Lane,1,Follow Lane,81,S:-0.74 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:50.953,11.7,Lane,1,Follow Lane,74,S:-0.79 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:51.047,11.7,Lane,1,Follow Lane,81,S:-0.75 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:51.128,11.7,Lane,1,Follow Lane,71,S:-0.60 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:51.209,11.7,Lane,1,Follow Lane,71,S:-0.60 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:51.287,11.3,Lane,1,Follow Lane,67,S:-0.60 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:51.381,11.3,Lane,1,Follow Lane,83,S:-0.65 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:51.470,11.3,Lane,1,Follow Lane,78,S:-0.80 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:51.556,11.3,Lane,1,Follow Lane,75,S:-0.81 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:51.642,11.3,Lane,1,Follow Lane,76,S:-0.90 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:51.728,11.3,Lane,1,Follow Lane,76,S:-1.00 T:0.16,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:51.812,11.3,Lane,1,Follow Lane,73,S:-1.00 T:0.16,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:51.891,11.3,Lane,1,Follow Lane,69,S:-0.91 T:0.18,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:51:51.981,11.3,Lane,1,Follow Lane,80,S:-0.89 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:52.063,11.3,Lane,1,Follow Lane,72,S:-0.75 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:52.159,11.3,Lane,1,Follow Lane,85,S:-0.58 T:0.24,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:52.246,11.3,Lane,1,Follow Lane,77,S:-0.51 T:0.25,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:52.330,11.5,Lane,1,Follow Lane,74,S:-0.35 T:0.28,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:51:52.423,11.5,Lane,1,Follow Lane,80,S:-0.34 T:0.28,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:51:52.515,11.5,Lane,1,Follow Lane,81,S:-0.44 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:52.597,11.5,Lane,1,Follow Lane,73,S:-0.60 T:0.23,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:51:52.683,11.5,Lane,1,Follow Lane,76,S:-0.69 T:0.22,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:52.768,11.5,Lane,1,Follow Lane,75,S:-0.69 T:0.22,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:51:52.855,11.5,Lane,1,Follow Lane,77,S:-0.75 T:0.21,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:51:52.947,11.5,Lane,1,Follow Lane,79,S:-0.74 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:53.037,11.5,Lane,1,Follow Lane,79,S:-0.78 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:53.125,11.5,Lane,1,Follow Lane,77,S:-0.88 T:0.18,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:51:53.219,11.5,Lane,1,Follow Lane,81,S:-0.88 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:53.300,11.5,Lane,1,Follow Lane,71,S:-0.82 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:53.394,11.3,Lane,1,Follow Lane,83,S:-0.89 T:0.18,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:53.483,11.3,Lane,1,Follow Lane,78,S:-0.82 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:53.569,11.3,Lane,1,Follow Lane,75,S:-0.84 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:53.654,11.3,Lane,1,Follow Lane,74,S:-0.74 T:0.21,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:53.748,11.3,Lane,1,Follow Lane,83,S:-0.56 T:0.24,lane:tracked_pair:curve|follow:active_lane
2026-08-07 03:51:53.838,11.3,Lane,1,Follow Lane,79,S:-0.50 T:0.25,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:53.925,11.3,Lane,1,Follow Lane,75,S:-0.45 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:54.014,11.3,Lane,1,Follow Lane,78,S:-0.47 T:0.26,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:54.099,11.3,Lane,1,Follow Lane,75,S:-0.61 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:54.191,11.3,Lane,1,Follow Lane,82,S:-0.64 T:0.23,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:54.285,11.3,Lane,1,Follow Lane,84,S:-0.78 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:54.366,11.3,Lane,1,Follow Lane,70,S:-0.83 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:54.458,11.3,Lane,1,Follow Lane,81,S:-0.94 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:54.550,11.3,Lane,1,Follow Lane,81,S:-0.95 T:0.17,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:54.643,11.3,Lane,1,Follow Lane,82,S:-0.83 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:54.737,11.3,Lane,1,Follow Lane,82,S:-0.78 T:0.20,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:54.829,11.3,Lane,1,Follow Lane,80,S:-0.85 T:0.19,lane:nearest_corridor:curve|follow:active_lane
2026-08-07 03:51:54.920,11.3,Lane,1,Follow Lane,81,S:-0.94 T:0.17,lane:nearest_corridor:curve|follow:active_lane
