image,split,detections,max_confidence,reviewed
urban_68f2131e.jpg,val,0,0.0,0
urban_6a0c983e.jpg,train,0,0.0,0
urban_6a2f86da.jpg,train,1,0.7698207497596741,0
urban_6b0c9446.jpg,train,0,0.0,0
urban_6c37ccbe.jpg,train,0,0.0,0
urban_6c4770a0.jpg,val,2,0.8989425897598267,0
urban_6d20d48e.jpg,train,0,0.0,0
urban_6d666d8e.jpg,train,1,0.8318361043930054,0
urban_6dd349f8.jpg,val,0,0.0,0
urban_6e7bc700.jpg,train,1,0.9922528862953186,0
urban_6f528cb8.jpg,train,1,0.9413373470306396,0
urban_6fa4d674.jpg,train,0,0.0,0
urban_6faa4b82.jpg,val,2,0.9696551561355591,0
urban_70fdad1c.jpg,train,1,0.8242911100387573,0
urban_70fe2de0.jpg,val,0,0.0,0
urban_71d90cde.jpg,val,0,0.0,0
urban_71dbe874.jpg,train,0,0.0,0
urban_71f9150c.jpg,train,0,0.0,0
urban_72d6b9e8.jpg,train,0,0.0,0
urban_73345d32.jpg,train,0,0.0,0
urban_73eca6ca.jpg,train,0,0.0,0
urban_73f61486.jpg,train,0,0.0,0
urban_74540002.jpg,train,0,0.0,0
urban_74ae2738.jpg,val,0,0.0,0
urban_7562755a.jpg,val,0,0.0,0
urban_75b17a18.jpg,train,0,0.0,0
urban_75c24c36.jpg,val,2,0.8875958323478699,0
urban_75cf4b7e.jpg,train,0,0.0,0
urban_761c7812.jpg,train,0,0.0,0
urban_7633605c.jpg,train,0,0.0,0
urban_76a065ce.jpg,train,0,0.0,0
urban_76eeae52.jpg,train,2,0.88730388879776,0
urban_77ce5afc.jpg,val,0,0.0,0
urban_782d1036.jpg,train,1,0.9242593050003052,0
urban_78538a26.jpg,val,0,0.0,0
urban_787840a8.jpg,val,2,0.9734236598014832,0
urban_79599470.jpg,train,0,0.0,0
urban_799c2422.jpg,train,1,0.8343918919563293,0
urban_79dc8268.jpg,train,0,0.0,0
urban_79e7ece4.jpg,val,3,0.970198392868042,0
urban_7a68f3c6.jpg,train,2,0.9959909319877625,0
urban_7a9c60d2.jpg,val,0,0.0,0
urban_7b28d830.jpg,train,1,0.9967297315597534,0
urban_7b30a496.jpg,train,0,0.0,0
urban_7b853ffc.jpg,val,0,0.0,0
urban_7ba273e2.jpg,train,0,0.0,0
urban_7c4b8046.jpg,train,1,0.9944595098495483,0
urban_7c6831a2.jpg,train,0,0.0,0
urban_7d005c1c.jpg,val,0,0.0,0
urban_7d034cc0.jpg,train,1,0.9818993806838989,0
urban_7df440a2.jpg,val,0,0.0,0
urban_7e1d3872.jpg,train,0,0.0,0
urban_7e29e21a.jpg,val,0,0.0,0
urban_7e6702f0.jpg,train,2,0.9900743365287781,0
urban_7f7fa10a.jpg,val,1,0.8837258815765381,0
urban_7fc4e886.jpg,train,0,0.0,0
urban_80acde26.jpg,val,0,0.0,0
urban_80cf020e.jpg,train,0,0.0,0
urban_8123b9d4.jpg,train,1,0.9651785492897034,0
urban_816ca430.jpg,val,0,0.0,0
urban_82b5f248.jpg,val,0,0.0,0
urban_8355ea56.jpg,train,1,0.8647682070732117,0
urban_848bd1fa.jpg,val,0,0.0,0
urban_851fba2c.jpg,train,0,0.0,0
urban_85a666d8.jpg,train,1,0.9666369557380676,0
urban_865d5658.jpg,train,1,0.9571269750595093,0
urban_86b57ea8.jpg,train,0,0.0,0
urban_88797652.jpg,train,0,0.0,0
urban_888342d8.jpg,train,0,0.0,0
urban_88a7dfaa.jpg,train,0,0.0,0
urban_89538c3e.jpg,train,0,0.0,0
urban_8a4f5138.jpg,train,0,0.0,0
urban_8b0136b2.jpg,train,1,0.9075009822845459,0
urban_8b7e065e.jpg,val,0,0.0,0
urban_8c283af4.jpg,train,1,0.8557412624359131,0
urban_8ceccfd6.jpg,train,0,0.0,0
urban_8d494880.jpg,val,0,0.0,0
urban_8e12ccda.jpg,train,0,0.0,0
urban_8e88d7b6.jpg,val,1,0.9526388645172119,0
urban_8ec28a78.jpg,train,0,0.0,0
urban_8fd51dc0.jpg,train,0,0.0,0
urban_904cb102.jpg,val,0,0.0,0
urban_9073f02e.jpg,train,0,0.0,0
urban_910a361c.jpg,val,0,0.0,0
urban_91bd254e.jpg,train,0,0.0,0
urban_921718a8.jpg,train,0,0.0,0
urban_924a99e0.jpg,train,0,0.0,0
urban_932e9ac0.jpg,val,0,0.0,0
urban_936f0e64.jpg,train,0,0.0,0
urban_94181912.jpg,train,0,0.0,0
urban_9468a834.jpg,val,1,0.9474562406539917,0
urban_9530ba92.jpg,train,0,0.0,0
urban_95e32ed2.jpg,train,0,0.0,0
urban_96528b64.jpg,train,0,0.0,0
urban_9672d3ce.jpg,val,0,0.0,0
urban_9727b8fc.jpg,train,1,0.7688442468643188,0
urban_97b957c4.jpg,val,0,0.0,0
urban_98119512.jpg,train,0,0.0,0
urban_9995221e.jpg,val,1,0.8844739198684692,0
urban_999567d6.jpg,train,1,0.988141655921936,0
urban_9ab6ad84.jpg,train,0,0.0,0
urban_9b4e2e92.jpg,train,0,0.0,0
urban_9b574d0a.jpg,train,0,0.0,0
urban_9cb2486e.jpg,train,0,0.0,0
urban_9cbd4ecc.jpg,train,0,0.0,0
urban_9d5a8dc2.jpg,train,1,0.9482583403587341,0
urban_9d9c61e0.jpg,train,1,0.9459880590438843,0
urban_9e1452b6.jpg,train,1,0.8262903094291687,0
urban_9ecf6416.jpg,val,0,0.0,0
urban_9f0e1c6e.jpg,train,0,0.0,0
urban_a01c8ce4.jpg,train,1,0.9879692792892456,0
urban_a03685aa.jpg,train,1,0.9435991644859314,0
urban_a0fa5dbc.jpg,train,0,0.0,0
urban_a11f5b54.jpg,train,0,0.0,0
urban_a22e9bf8.jpg,train,0,0.0,0
urban_a27da144.jpg,train,1,0.7583411335945129,0
urban_a345a680.jpg,train,1,0.9777471423149109,0
urban_a4457b50.jpg,train,0,0.0,0
urban_a584dd58.jpg,train,1,0.9689525365829468,0
urban_a9da7878.jpg,train,0,0.0,0
urban_aa03f1a2.jpg,val,1,0.8719417452812195,0
urban_ab6e45ec.jpg,val,0,0.0,0
urban_ac586a10.jpg,train,0,0.0,0
urban_ac9e103c.jpg,train,1,0.863578200340271,0
urban_ad1c3896.jpg,train,0,0.0,0
urban_ae2312b4.jpg,train,0,0.0,0
urban_ae9f783a.jpg,train,0,0.0,0
urban_af51dca0.jpg,train,1,0.7932868003845215,0
urban_afbb4724.jpg,train,1,0.9941270351409912,0
urban_afd43772.jpg,train,0,0.0,0
urban_b0f5669a.jpg,train,0,0.0,0
urban_b10e9ce0.jpg,val,0,0.0,0
urban_b18734fa.jpg,train,0,0.0,0
urban_b26582a2.jpg,val,0,0.0,0
urban_b379b4fe.jpg,train,0,0.0,0
urban_b4ed84de.jpg,train,1,0.8700647354125977,0
urban_b5427b2c.jpg,train,0,0.0,0
urban_b58f926a.jpg,train,1,0.9613633155822754,0
urban_b6ba59b6.jpg,train,1,0.937315046787262,0
urban_b6ee0dbe.jpg,train,0,0.0,0
urban_b73e15b0.jpg,train,1,0.858376145362854,0
urban_b740cf3e.jpg,val,0,0.0,0
urban_b8804be6.jpg,train,1,0.8816527128219604,0
urban_b8841296.jpg,train,0,0.0,0
urban_b8a33272.jpg,train,0,0.0,0
urban_b8ad71be.jpg,train,1,0.8795135617256165,0
urban_b8d739d4.jpg,train,0,0.0,0
urban_b9e63216.jpg,train,1,0.7934232950210571,0
urban_ba40c160.jpg,train,0,0.0,0
urban_baaa4aba.jpg,train,1,0.8009189367294312,0
urban_bac054aa.jpg,train,0,0.0,0
urban_bbc78ba2.jpg,train,0,0.0,0
urban_bbdc3a38.jpg,train,0,0.0,0
urban_bbed2d68.jpg,train,0,0.0,0
urban_bc4109e0.jpg,val,0,0.0,0
urban_bc517012.jpg,train,0,0.0,0
urban_bd5df0fa.jpg,train,0,0.0,0
urban_bd9fc420.jpg,train,0,0.0,0
urban_bdb4ea2a.jpg,train,1,0.8838913440704346,0
urban_bde7ed16.jpg,train,0,0.0,0
urban_be561c52.jpg,train,2,0.9216957092285156,0
urban_bebd0036.jpg,train,0,0.0,0
urban_bf9d0d44.jpg,train,0,0.0,0
urban_bfdea1ca.jpg,train,0,0.0,0
urban_c03bb648.jpg,train,0,0.0,0
urban_c05c9580.jpg,train,1,0.9276310801506042,0
urban_c0c1b366.jpg,train,1,0.9452342391014099,0
urban_c10ec5aa.jpg,train,0,0.0,0
urban_c18e2bdc.jpg,val,0,0.0,0
urban_c2934a36.jpg,train,0,0.0,0
urban_c2ffab96.jpg,train,0,0.0,0
urban_c437f5e2.jpg,train,0,0.0,0
urban_c459bb5c.jpg,val,0,0.0,0
urban_c4f204d8.jpg,train,0,0.0,0
urban_c5d0dd58.jpg,train,0,0.0,0
urban_c60597f6.jpg,train,0,0.0,0
urban_c6922128.jpg,val,0,0.0,0
urban_c7465a22.jpg,val,1,0.7642059922218323,0
urban_c7d12516.jpg,train,1,0.9335939884185791,0
urban_c8cc6246.jpg,train,0,0.0,0
urban_c95e701a.jpg,train,1,0.9353159070014954,0
urban_c9a04028.jpg,train,0,0.0,0
urban_c9c58a24.jpg,train,0,0.0,0
urban_cb137b62.jpg,train,0,0.0,0
urban_cbbbc160.jpg,train,0,0.0,0
urban_cc3ac5f8.jpg,train,1,0.918641209602356,0
urban_ccd5f176.jpg,train,0,0.0,0
urban_cd4bf6f2.jpg,train,1,0.7548012733459473,0
urban_cd9c5998.jpg,train,0,0.0,0
urban_cdcd4974.jpg,val,0,0.0,0
urban_ce99615e.jpg,train,0,0.0,0
urban_cf3e559e.jpg,train,1,0.9946470856666565,0
urban_cf9ea4be.jpg,train,0,0.0,0
urban_d08b7b62.jpg,train,1,0.7998762130737305,0
urban_d097d3c0.jpg,train,0,0.0,0
urban_d12aa2a8.jpg,train,0,0.0,0
urban_d16b3bca.jpg,train,1,0.9438595175743103,0
urban_d17e6e0e.jpg,train,1,0.8371083736419678,0
urban_d1fa7e76.jpg,train,0,0.0,0
urban_d24a294c.jpg,train,0,0.0,0
urban_d282aae2.jpg,train,0,0.0,0
urban_d2ae481a.jpg,train,0,0.0,0
urban_d31b3170.jpg,train,0,0.0,0
urban_d42a2438.jpg,train,0,0.0,0
urban_d42cb91a.jpg,train,1,0.8944514989852905,0
urban_d46e728c.jpg,train,0,0.0,0
urban_d4d9c10c.jpg,train,1,0.9365787506103516,0
urban_d4e9442c.jpg,train,0,0.0,0
urban_d62e9d14.jpg,train,0,0.0,0
urban_d6484860.jpg,train,0,0.0,0
urban_d679d954.jpg,val,1,0.7658831477165222,0
urban_d728de10.jpg,train,2,0.910820722579956,0
urban_d738f1a2.jpg,val,0,0.0,0
urban_d8237f44.jpg,train,0,0.0,0
urban_d82f3738.jpg,train,0,0.0,0
urban_d95f801c.jpg,val,1,0.8688315749168396,0
urban_d9638980.jpg,train,1,0.7828423380851746,0
urban_d9a178b0.jpg,val,0,0.0,0
urban_da7e7c30.jpg,train,0,0.0,0
urban_daacfc2a.jpg,train,0,0.0,0
urban_dafdff98.jpg,train,1,0.9926912188529968,0
urban_db1e950e.jpg,val,1,0.9761946797370911,0
urban_dbcdcf82.jpg,train,0,0.0,0
urban_dc51896a.jpg,train,0,0.0,0
urban_dca00c90.jpg,train,0,0.0,0
urban_dcd4efe8.jpg,train,0,0.0,0
urban_dce40ac2.jpg,train,0,0.0,0
urban_dcedd75e.jpg,train,0,0.0,0
urban_dd81eaac.jpg,train,0,0.0,0
urban_dda4adf6.jpg,train,0,0.0,0
urban_dddb677c.jpg,val,0,0.0,0
urban_de7039f0.jpg,val,0,0.0,0
urban_de873b5a.jpg,val,0,0.0,0
urban_deadff3a.jpg,train,2,0.8089943528175354,0
urban_dec53db6.jpg,train,0,0.0,0
urban_df0cdaf6.jpg,val,0,0.0,0
urban_dfce05b6.jpg,train,0,0.0,0
urban_e0053d38.jpg,train,0,0.0,0
urban_e0149158.jpg,val,1,0.803184449672699,0
urban_e0d0b324.jpg,train,0,0.0,0
urban_e10a1e38.jpg,train,0,0.0,0
urban_e112bf00.jpg,train,0,0.0,0
urban_e1458fe2.jpg,train,2,0.9453973174095154,0
urban_e15e8176.jpg,train,0,0.0,0
urban_e1b2fc02.jpg,train,1,0.9801457524299622,0
urban_e1f92636.jpg,train,0,0.0,0
urban_e24be536.jpg,train,0,0.0,0
urban_e2b73910.jpg,train,0,0.0,0
urban_e32609e8.jpg,train,0,0.0,0
urban_e38dc140.jpg,train,0,0.0,0
urban_e42c01fe.jpg,val,1,0.9824987649917603,0
urban_e4d0217c.jpg,train,0,0.0,0
urban_e4dc63e6.jpg,train,1,0.9892807602882385,0
urban_e4e1292a.jpg,train,0,0.0,0
urban_e5df9bcc.jpg,train,1,0.917402982711792,0
urban_e6290736.jpg,train,1,0.9824544787406921,0
urban_e6b7e43e.jpg,val,2,0.9924901127815247,0
urban_e7306f7e.jpg,train,2,0.9774203896522522,0
urban_e77b6c64.jpg,train,0,0.0,0
urban_e801a63e.jpg,train,1,0.7717040777206421,0
urban_e8d05e02.jpg,train,0,0.0,0
urban_e921f576.jpg,val,0,0.0,0
urban_e92e6e8a.jpg,train,1,0.8704861998558044,0
urban_e965eb68.jpg,train,1,0.9951558113098145,0
urban_e98ee534.jpg,train,0,0.0,0
urban_ea385a06.jpg,val,0,0.0,0
urban_ea452192.jpg,train,0,0.0,0
urban_eaa5695a.jpg,train,0,0.0,0
urban_eb4cba50.jpg,train,2,0.9831889271736145,0
urban_eb8b8dd0.jpg,train,2,0.9937009811401367,0
urban_ec1b04ae.jpg,train,0,0.0,0
urban_ec4632d0.jpg,train,0,0.0,0
urban_ecb2c84e.jpg,train,1,0.7656155824661255,0
urban_edb2f7de.jpg,train,0,0.0,0
urban_edfb9654.jpg,train,0,0.0,0
urban_ee6f3a72.jpg,val,0,0.0,0
urban_eef8f3dc.jpg,train,0,0.0,0
urban_f063884a.jpg,val,0,0.0,0
urban_f1834b90.jpg,train,2,0.9937303066253662,0
urban_f28ad062.jpg,train,1,0.8154866099357605,0
urban_f3c94e10.jpg,train,1,0.7520976066589355,0
urban_f41e10ca.jpg,train,1,0.9471746683120728,0
urban_f5c590f6.jpg,train,1,0.9756960272789001,0
urban_f66c9940.jpg,train,1,0.9927347898483276,0
urban_f757574c.jpg,train,0,0.0,0
urban_f8467cfe.jpg,train,0,0.0,0
urban_f8f915f8.jpg,train,0,0.0,0
urban_f93cdeb0.jpg,train,0,0.0,0
urban_f971fb52.jpg,train,0,0.0,0
urban_fa9b06dc.jpg,train,0,0.0,0
urban_fc595f06.jpg,train,1,0.9590615034103394,0
urban_fdbc1c48.jpg,train,1,0.9279173016548157,0
urban_ff10f688.jpg,train,2,0.9924535155296326,0
urban_ff6e0778.jpg,val,0,0.0,0
